Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-05 00:00:00-04:00,283.5230164572176,284.8124215737128,280.61687567045044,282.0252990722656,22064800,0.0,0.0
2023-04-06 00:00:00-04:00,280.90454098378245,289.70233054664527,279.7341539531147,289.22625732421875,29770300,0.0,0.0
2023-04-10 00:00:00-04:00,286.85568300468816,287.2425227462769,282.3923151693428,287.03424072265625,23103000,0.0,0.0
2023-04-11 00:00:00-04:00,283.4238615630745,283.6520001525655,279.3473334115172,280.5276184082031,27276600,0.0,0.0
2023-04-12 00:00:00-04:00,282.47168653853106,284.6736159254979,279.66470709291985,281.1822509765625,27403400,0.0,0.0
2023-04-13 00:00:00-04:00,281.28143828854047,287.5400694525386,280.86487423991093,287.4805603027344,24222700,0.0,0.0
2023-04-14 00:00:00-04:00,284.6636841265514,286.13164712277415,281.3806315151257,283.8106994628906,20987900,0.0,0.0
2023-04-17 00:00:00-04:00,287.5698111801109,289.2262298267283,283.83051184509844,286.4490051269531,23836200,0.0,0.0
2023-04-18 00:00:00-04:00,289.19648451139545,289.3849402397728,284.6736075686396,286.02252197265625,20161800,0.0,0.0
2023-04-19 00:00:00-04:00,283.66190191605233,286.6969897057258,282.22372373563195,286.1018981933594,17150300,0.0,0.0
2023-04-20 00:00:00-04:00,282.9279296439178,286.6771574394761,282.75930020615954,283.7809143066406,23244400,0.0,0.0
2023-04-21 00:00:00-04:00,282.6898822397877,283.93960461111027,280.75574413135735,283.43377685546875,21676400,0.0,0.0
2023-04-24 00:00:00-04:00,279.793629095778,282.63036286757705,276.4510675866363,279.4762268066406,26611000,0.0,0.0
2023-04-25 00:00:00-04:00,277.23464958991445,279.30763224575986,273.128336863157,273.1779479980469,45772200,0.0,0.0
2023-04-26 00:00:00-04:00,294.2847051299749,297.13133685237824,290.34702198021813,292.96551513671875,64599200,0.0,0.0
2023-04-27 00:00:00-04:00,293.56067994483965,302.7155547290051,292.8465398392919,302.3485412597656,46462600,0.0,0.0
2023-04-28 00:00:00-04:00,301.5352151816755,306.4151469531585,300.8409014265472,304.7587585449219,36446700,0.0,0.0
2023-05-01 00:00:00-04:00,304.471126914505,306.0878628221589,302.66593527104175,303.0726013183594,21294100,0.0,0.0
2023-05-02 00:00:00-04:00,305.25470411615333,306.6631277233005,301.4360388033044,302.923828125,26404400,0.0,0.0
2023-05-03 00:00:00-04:00,304.12395690208837,306.09774763300055,301.61455356254703,301.9220275878906,22360800,0.0,0.0
2023-05-04 00:00:00-04:00,303.74705823124503,305.25470411615333,300.9301807477995,302.923828125,22519900,0.0,0.0
2023-05-05 00:00:00-04:00,303.23129460106026,309.4304166201933,301.7930861849612,308.12115478515625,28181200,0.0,0.0
2023-05-08 00:00:00-04:00,307.6053835729888,307.6748210007777,303.5982628219075,306.1374206542969,21318600,0.0,0.0
2023-05-09 00:00:00-04:00,305.4926833360902,307.5160849088718,303.81643859365596,304.5008239746094,21340800,0.0,0.0
2023-05-10 00:00:00-04:00,306.107645013187,310.4519940541974,305.16539673904737,309.7676086425781,30078000,0.0,0.0
2023-05-11 00:00:00-04:00,307.5756122427249,308.58729795438614,303.7668757016419,307.58551025390625,31680200,0.0,0.0
2023-05-12 00:00:00-04:00,308.02195869159,308.1211506964099,304.1041317889775,306.454833984375,19758100,0.0,0.0
2023-05-15 00:00:00-04:00,306.58377153216225,307.377247009047,305.08605403020704,306.9408264160156,16336500,0.0,0.0
2023-05-16 00:00:00-04:00,307.30784556317315,311.1562656418849,307.30784556317315,309.2023010253906,26730300,0.0,0.0
2023-05-17 00:00:00-04:00,310.4249463186979,312.55215001003637,308.8841850465508,312.1247253417969,24315000,0.68,0.0
2023-05-18 00:00:00-04:00,312.6515453050567,317.1346201406401,311.84638525873197,316.6177062988281,27276000,0.0,0.0
2023-05-19 00:00:00-04:00,314.84836167841695,316.84636730188237,314.4805762390435,316.4388122558594,27529500,0.0,0.0
2023-05-22 00:00:00-04:00,316.69726244950255,320.6634236554639,316.11078968903286,319.2618408203125,24115700,0.0,0.0
2023-05-23 00:00:00-04:00,318.11872967801094,320.79266700499585,313.3672777974607,313.3772277832031,30797200,0.0,0.0
2023-05-24 00:00:00-04:00,312.8503657316748,314.60978393438427,310.7430014129103,311.9756164550781,23384900,0.0,0.0
2023-05-25 00:00:00-04:00,321.30952380505516,324.9476690510825,318.08888356624925,323.9735412597656,43301700,0.0,0.0
2023-05-26 00:00:00-04:00,322.0848944710371,331.4088805992232,321.94574634578504,330.9019470214844,36630600,0.0,0.0
2023-05-30 00:00:00-04:00,333.22797558497007,333.73490917339495,328.5460824504888,329.2319641113281,29503100,0.0,0.0
2023-05-31 00:00:00-04:00,330.3055048275802,333.93370021592534,325.37510511797643,326.4288024902344,45950600,0.0,0.0
2023-06-01 00:00:00-04:00,323.9834712445819,331.5380885373401,322.78070610911783,330.59375,26773900,0.0,0.0
2023-06-02 00:00:00-04:00,332.2537553272692,335.48434531923215,330.563896120423,333.3968811035156,25864000,0.0,0.0
2023-06-05 00:00:00-04:00,333.2180145603338,336.53806391388645,332.6613613953862,333.9337158203125,21307100,0.0,0.0
2023-06-06 00:00:00-04:00,333.32733465583806,333.3671042624234,330.18623344798755,331.68719482421875,20396200,0.0,0.0
2023-06-07 00:00:00-04:00,329.669298556267,332.4923337374677,320.57395067397624,321.4486999511719,40717100,0.0,0.0
2023-06-08 00:00:00-04:00,322.00538085379037,324.68926815539726,321.41890806854315,323.3175048828125,23277700,0.0,0.0
2023-06-09 00:00:00-04:00,323.04908017428875,328.01921909981866,322.47255740646835,324.8383483886719,22514900,0.0,0.0
2023-06-12 00:00:00-04:00,326.6176129872763,330.116609955896,323.2180551924596,329.86810302734375,24260300,0.0,0.0
2023-06-13 00:00:00-04:00,332.47246630041514,334.9674856868169,328.4168463847186,332.2935485839844,22951300,0.0,0.0
2023-06-14 00:00:00-04:00,332.34326438043485,337.0152073624945,330.82240299867027,335.3253479003906,26003800,0.0,0.0
2023-06-15 00:00:00-04:00,335.4645171299162,347.75068633317227,335.1861905557903,346.0210876464844,38899100,0.0,0.0
2023-06-16 00:00:00-04:00,349.2218529856,349.37095108811275,339.9078173796789,340.2855224609375,46533600,0.0,0.0
2023-06-20 00:00:00-04:00,337.283582191231,340.0370283728463,333.8541740271228,336.0310974121094,26375400,0.0,0.0
2023-06-21 00:00:00-04:00,334.3611172272751,335.71301077323255,330.0868099365199,331.5679016113281,25117800,0.0,0.0
2023-06-22 00:00:00-04:00,332.1245409621096,338.0887073541082,331.34920054456256,337.68115234375,23556800,0.0,0.0
2023-06-23 00:00:00-04:00,332.3631030854893,335.94160904347075,331.45856453036623,333.0191650390625,23084700,0.0,0.0
2023-06-26 00:00:00-04:00,331.7269602315381,334.10267091064503,326.52818389171426,326.6375427246094,21520600,0.0,0.0
2023-06-27 00:00:00-04:00,329.87803187443643,334.14241938118613,327.33332328193273,332.5718688964844,24354100,0.0,0.0
2023-06-28 00:00:00-04:00,332.66134278807067,335.9615223208957,331.8164131021825,333.84423828125,20259500,0.0,0.0
2023-06-29 00:00:00-04:00,332.71101492299016,334.1026476859094,330.6335005956109,333.0489807128906,16997000,0.0,0.0
2023-06-30 00:00:00-04:00,335.73287961132075,340.68314883096826,335.18617647147033,338.5062255859375,26823800,0.0,0.0
2023-07-03 00:00:00-04:00,337.1642810024179,338.8640599915445,334.5599331043133,335.971435546875,12508700,0.0,0.0
2023-07-05 00:00:00-04:00,333.08877053500396,339.60959045020456,332.73093508938337,336.1304931640625,18172400,0.0,0.0
2023-07-06 00:00:00-04:00,335.28558079103647,340.9416016695201,333.49634279986066,339.23187255859375,28161200,0.0,0.0
2023-07-07 00:00:00-04:00,337.29351912683035,339.74876899714667,334.9873673588974,335.2060546875,21185300,0.0,0.0
2023-07-10 00:00:00-04:00,332.6016817703048,333.227924088669,325.6335377334161,329.84820556640625,32791400,0.0,0.0
2023-07-11 00:00:00-04:00,329.0828531453653,330.8720911170479,325.04710255574963,330.48443603515625,26698200,0.0,0.0
2023-07-12 00:00:00-04:00,334.5897649944963,339.6095932720836,333.66532641697427,335.1861877441406,29995300,0.0,0.0
2023-07-13 00:00:00-04:00,337.5320940263897,341.68712315530814,336.995310493965,340.61358642578125,20567200,0.0,0.0
2023-07-14 00:00:00-04:00,345.51410238580786,349.33116531002764,342.2536925754126,343.1781311035156,28302200,0.0,0.0
2023-07-17 00:00:00-04:00,343.6155025796764,344.917676494892,340.15630545206443,343.66522216796875,20363900,0.0,0.0
2023-07-18 00:00:00-04:00,343.7646245561932,364.5895193323229,340.12650946274505,357.3430480957031,64872700,0.0,0.0
2023-07-19 00:00:00-04:00,359.5895288468389,360.295280036381,350.33513317120673,352.9593505859375,39732900,0.0,0.0
2023-07-20 00:00:00-04:00,351.4584300468179,355.8321464680073,343.3073896391251,344.7984313964844,33778400,0.0,0.0
2023-07-21 00:00:00-04:00,347.0647932543532,348.2079191340731,337.80044706602695,341.7169189453125,69368900,0.0,0.0
2023-07-24 00:00:00-04:00,343.78452087814014,344.8481379051774,340.2656539703968,343.0489196777344,26678100,0.0,0.0
2023-07-25 00:00:00-04:00,345.03696763080785,349.788449533899,343.00917280411835,348.8838806152344,41637700,0.0,0.0
2023-07-26 00:00:00-04:00,339.4008418197194,342.61156241486947,331.12057356629236,335.75274658203125,58383700,0.0,0.0
2023-07-27 00:00:00-04:00,338.44656259957344,339.2914618772748,327.08480292087904,328.7448425292969,39635300,0.0,0.0
2023-07-28 00:00:00-04:00,331.6772696659797,337.9794022832977,331.18025576554146,336.34918212890625,28484900,0.0,0.0
2023-07-31 00:00:00-04:00,334.90784611899585,335.6831865580873,331.3690793862514,333.913818359375,25446000,0.0,0.0
2023-08-01 00:00:00-04:00,333.1881729518026,336.51817207134036,331.7070812715869,334.331298828125,18311900,0.0,0.0
2023-08-02 00:00:00-04:00,331.63749304451335,331.63749304451335,324.4108916704095,325.5440979003906,27761300,0.0,0.0
2023-08-03 00:00:00-04:00,324.0530749500537,327.90990781231324,324.00338569231906,324.7091369628906,18253700,0.0,0.0
2023-08-04 00:00:00-04:00,329.89793809912555,333.13847830654913,325.2856347281834,325.8224182128906,23727700,0.0,0.0
2023-08-07 00:00:00-04:00,326.4089205339127,329.1325471379714,325.56399079361546,328.1385192871094,17741500,0.0,0.0
2023-08-08 00:00:00-04:00,325.00732162554283,326.7866398848896,321.07098002378507,324.1027526855469,22327600,0.0,0.0
2023-08-09 00:00:00-04:00,324.5202713777388,325.1564334234011,319.1326271168186,320.30560302734375,22373300,0.0,0.0
2023-08-10 00:00:00-04:00,324.0729462008241,326.2995891954228,319.2618550847035,321.00140380859375,20113700,0.0,0.0
2023-08-11 00:00:00-04:00,318.34734416078294,320.484497804813,317.30359679835885,319.0928649902344,24342600,0.0,0.0
2023-08-14 00:00:00-04:00,319.47059932422155,322.1246364803731,318.1683950379932,322.1047668457031,18836100,0.0,0.0
2023-08-15 00:00:00-04:00,321.0709809165097,323.14849538808386,318.9835164595858,319.9377746582031,16966300,0.0,0.0
2023-08-16 00:00:00-04:00,319.5592439770578,323.1652686000071,318.5631116324915,319.1607971191406,20698900,0.68,0.0
2023-08-17 00:00:00-04:00,319.3002978067221,320.6251405635782,314.9870273586072,315.6544494628906,21257200,0.0,0.0
2023-08-18 00:00:00-04:00,313.27365736962037,317.1486268566594,310.34502578802835,315.2559814453125,24744800,0.0,0.0
2023-08-21 00:00:00-04:00,316.70036618415514,321.5216433453291,315.8138241571855,320.6351013183594,24040000,0.0,0.0
2023-08-22 00:00:00-04:00,324.24108045062593,324.81882383876194,320.21669723822896,321.21282958984375,16102000,0.0,0.0
2023-08-23 00:00:00-04:00,322.56759683278585,327.92679393841723,322.2089733657248,325.73529052734375,21166400,0.0,0.0
2023-08-24 00:00:00-04:00,331.5626729921387,331.69217506711817,318.7225118583738,318.73248291015625,23281400,0.0,0.0
2023-08-25 00:00:00-04:00,320.2266653957372,324.10160440073696,317.5669786651604,321.7308349609375,21684100,0.0,0.0
2023-08-28 00:00:00-04:00,324.40047000780874,324.8885651393663,320.47570605322056,322.44805908203125,14808500,0.0,0.0
2023-08-29 00:00:00-04:00,320.6350884571495,327.70763428327456,320.6350884571495,327.13983154296875,19284600,0.0,0.0
2023-08-30 00:00:00-04:00,327.3988405611436,328.53441565912414,325.18742547607883,327.51837158203125,15222100,0.0,0.0
2023-08-31 00:00:00-04:00,327.9268037173929,329.630181637972,325.5161498933249,326.49237060546875,26411000,0.0,0.0
2023-09-01 00:00:00-04:00,330.0285995730818,330.70596226108324,325.51612133754435,327.38885498046875,14931200,0.0,0.0
2023-09-05 00:00:00-04:00,327.72752838441374,333.5549084492736,327.38884704861846,332.2599182128906,18553900,0.0,0.0
2023-09-06 00:00:00-04:00,332.09062601691426,333.166435638429,328.9029901613436,331.5925598144531,17535800,0.0,0.0
2023-09-07 00:00:00-04:00,330.00870073501096,331.7917557862104,327.75743185528194,328.634033203125,18381000,0.0,0.0
2023-09-08 00:00:00-04:00,328.8133164988697,334.859847025671,328.18574826830746,332.9771423339844,19530100,0.0,0.0
2023-09-11 00:00:00-04:00,335.9356602907425,337.1111195544676,334.1326631890398,336.6329650878906,16583300,0.0,0.0
2023-09-12 00:00:00-04:00,334.52117063406564,335.4874202225031,330.19795991452963,330.48681640625,17565500,0.0,0.0
2023-09-13 00:00:00-04:00,330.028624978063,335.54720701881155,329.8891822489975,334.76025390625,16544400,0.0,0.0
2023-09-14 00:00:00-04:00,337.83825593371773,339.54163361687193,335.26824803281045,337.3900146484375,20267000,0.0,0.0
2023-09-15 00:00:00-04:00,335.61690864335736,336.0950326927191,328.37500735043136,328.94281005859375,37666900,0.0,0.0
2023-09-18 00:00:00-04:00,326.5321560535634,329.12210611564086,325.09772310839884,327.78729248046875,16834200,0.0,0.0
2023-09-19 00:00:00-04:00,324.90848707343577,328.1160343093041,323.2549038003314,327.3788757324219,16505900,0.0,0.0
2023-09-20 00:00:00-04:00,328.23560653219135,328.3152837507399,319.27041466778957,319.5293884277344,21436500,0.0,0.0
2023-09-21 00:00:00-04:00,318.02524464482457,324.09168740621385,313.7817108276803,318.294189453125,35529500,0.0,0.0
2023-09-22 00:00:00-04:00,320.07726367319003,320.2067657465321,314.9272458922146,315.783935546875,21447900,0.0,0.0
2023-09-25 00:00:00-04:00,315.365551712087,316.44139172389055,313.7817048498383,316.3118896484375,17836000,0.0,0.0
2023-09-26 00:00:00-04:00,313.91119580712734,314.65829507792796,308.8209436343079,310.9327697753906,26297600,0.0,0.0
2023-09-27 00:00:00-04:00,311.09210521406817,313.0843698146054,308.49221450214884,311.5802307128906,19410100,0.0,0.0
2023-09-28 00:00:00-04:00,309.78719633273084,314.2598513502607,308.2531743690487,312.4269714355469,19683600,0.0,0.0
2023-09-29 00:00:00-04:00,316.521073414613,318.23442237653717,313.76179758155524,314.52880859375,24140300,0.0,0.0
2023-10-02 00:00:00-04:00,315.0567495817142,320.64506807056887,313.96099787806156,320.5553894042969,20570000,0.0,0.0
2023-10-03 00:00:00-04:00,319.5891138579261,320.14697591599474,310.0063259531334,312.17791748046875,21033500,0.0,0.0
2023-10-04 00:00:00-04:00,312.8154539954812,318.80221940215995,312.78557123968864,317.72637939453125,20720100,0.0,0.0
2023-10-05 00:00:00-04:00,317.8558721003256,318.74244449528595,313.6820750668849,318.12481689453125,16965600,0.0,0.0
2023-10-06 00:00:00-04:00,315.3256935090311,327.9168214151539,315.0766604134152,325.9942932128906,25645500,0.0,0.0
2023-10-09 00:00:00-04:00,323.4939743468034,329.0224966215492,321.93003929194543,328.54437255859375,19891200,0.0,0.0
2023-10-10 00:00:00-04:00,329.67997125149463,329.8194443795568,326.4027175366149,327.11993408203125,20557100,0.0,0.0
2023-10-11 00:00:00-04:00,329.92899631418555,331.5327852500864,327.8670253959525,331.13433837890625,20063200,0.0,0.0
2023-10-12 00:00:00-04:00,329.29149695381847,332.3396596861262,327.4486459216531,329.87921142578125,19313100,0.0,0.0
2023-10-13 00:00:00-04:00,331.0945036397515,332.538877430905,325.09776692478704,326.4624938964844,21072400,0.0,0.0
2023-10-16 00:00:00-04:00,329.7696078924969,334.83994839146686,329.3213665671338,331.3534851074219,22158000,0.0,0.0
2023-10-17 00:00:00-04:00,328.3152477540011,332.1702749690978,326.1436865919406,330.77569580078125,18338500,0.0,0.0
2023-10-18 00:00:00-04:00,331.2040519289151,334.29206844864547,327.0302547411935,328.833251953125,23153600,0.0,0.0
2023-10-19 00:00:00-04:00,330.86535068523483,335.57706759775783,329.63015631136227,330.03857421875,25052100,0.0,0.0
2023-10-20 00:00:00-04:00,330.4370421722386,330.6362808127985,324.1913029448601,325.4065856933594,25012600,0.0,0.0
2023-10-23 00:00:00-04:00,324.21120990554056,331.4431407784667,323.1354003010832,328.04632568359375,24374700,0.0,0.0
2023-10-24 00:00:00-04:00,330.0186589696724,330.5565789889712,326.33298725111894,329.25164794921875,31153600,0.0,0.0
2023-10-25 00:00:00-04:00,343.68559925048595,344.86105861879264,336.31422536564594,339.3524475097656,55053800,0.0,0.0
2023-10-26 00:00:00-04:00,339.22292506297475,340.30870569599665,325.675518780167,326.6218566894531,37828500,0.0,0.0
2023-10-27 00:00:00-04:00,329.1520210510996,335.417702347837,327.1298734986756,328.534423828125,29856500,0.0,0.0
2023-10-30 00:00:00-04:00,332.1204915139263,338.13713943886603,330.54658537219245,336.0054016113281,22828100,0.0,0.0
2023-10-31 00:00:00-04:00,337.53946576774956,337.68887954604617,333.3955513855514,336.80230712890625,20265300,0.0,0.0
2023-11-01 00:00:00-04:00,338.47582679247273,346.07632164574954,338.3363536687753,344.7315368652344,28158800,0.0,0.0
2023-11-02 00:00:00-04:00,345.89699935680136,347.4808461997109,343.4365511518807,346.97283935546875,24348100,0.0,0.0
2023-11-03 00:00:00-04:00,348.2777632698857,353.01936305011725,345.98664059308476,351.43548583984375,23624000,0.0,0.0
2023-11-06 00:00:00-05:00,352.0829877799089,356.1571654031082,351.98336846598625,355.15106201171875,23828300,0.0,0.0
2023-11-07 00:00:00-05:00,358.0099856188146,361.05814839163116,356.2468421794949,359.1356201171875,25833900,0.0,0.0
2023-11-08 00:00:00-05:00,360.2811474314174,362.46267974850844,359.15551299205896,361.7952880859375,26767800,0.0,0.0
2023-11-09 00:00:00-05:00,360.8987414159641,363.37913166094813,358.9662422080218,359.29498291015625,24847300,0.0,0.0
2023-11-10 00:00:00-05:00,360.09187903996434,368.66859451380805,359.67352047024355,368.2402648925781,28042100,0.0,0.0
2023-11-13 00:00:00-05:00,366.79586266510915,367.04489575772305,364.484828269761,365.2618103027344,19986500,0.0,0.0
2023-11-14 00:00:00-05:00,369.5750797669642,370.5114466253229,365.9292316502895,368.8379211425781,27683900,0.0,0.0
2023-11-15 00:00:00-05:00,370.59468451456837,372.4412758487004,366.4323681609978,368.9876708984375,26860100,0.75,0.0
2023-11-16 00:00:00-05:00,370.2752721945105,375.6553379348998,369.4967131397114,375.4756774902344,27182300,0.0,0.0
2023-11-17 00:00:00-05:00,372.92036686688675,373.6789737878249,366.3225823885894,369.1673278808594,40157000,0.0,0.0
2023-11-20 00:00:00-05:00,370.53479642386543,378.1706698190395,370.31520128551574,376.7433166503906,52465100,0.0,0.0
2023-11-21 00:00:00-05:00,374.97658507087067,375.52555767200096,370.4349653857344,372.3813781738281,28423100,0.0,0.0
2023-11-22 00:00:00-05:00,377.30227440556143,379.08897889022916,374.2778685037763,377.1525573730469,23345300,0.0,0.0
2023-11-24 00:00:00-05:00,376.63348537927527,377.272318645416,374.4475558536446,376.7333068847656,10176600,0.0,0.0
2023-11-27 00:00:00-05:00,376.0845240982201,379.9374150050107,375.5056080869653,377.9111328125,22179200,0.0,0.0
2023-11-28 00:00:00-05:00,377.65164499459297,382.2930558995572,377.4619932610328,381.9936218261719,20453100,0.0,0.0
2023-11-29 00:00:00-05:00,383.0516362027822,383.5906174974041,376.74329483122017,378.15069580078125,28963400,0.0,0.0
2023-11-30 00:00:00-05:00,377.79136365052176,379.38841642151317,374.77694901044583,378.2106018066406,30554400,0.0,0.0
2023-12-01 00:00:00-05:00,376.06457245420876,377.46198219110573,370.6246200776749,373.8187255859375,33020400,0.0,0.0
2023-12-04 00:00:00-05:00,368.4187139852852,368.8379216826488,362.23014588386144,368.4586486816406,32063300,0.0,0.0
2023-12-05 00:00:00-05:00,365.77359450196525,372.391330821367,364.94510951264374,371.8323669433594,23065000,0.0,0.0
2023-12-06 00:00:00-05:00,372.8505034832395,373.4893062887052,367.35066446113973,368.1192321777344,21182100,0.0,0.0
2023-12-07 00:00:00-05:00,367.55030883553616,370.7643663751433,365.6438307785063,370.2652893066406,23118900,0.0,0.0
2023-12-08 00:00:00-05:00,368.51853135419077,373.7688015691245,367.5503205918768,373.53924560546875,20144800,0.0,0.0
2023-12-11 00:00:00-05:00,367.7998524686087,370.91408854543874,365.42424071580325,370.6146240234375,27708800,0.0,0.0
2023-12-12 00:00:00-05:00,370.16548182507745,373.7288995398923,369.7761870754977,373.68896484375,24838300,0.0,0.0
2023-12-13 00:00:00-05:00,375.32590329289997,376.94293856360724,370.0855941341864,373.678955078125,30955500,0.0,0.0
2023-12-14 00:00:00-05:00,372.62092974740756,373.07011130717905,363.45788180255016,365.2545471191406,43277500,0.0,0.0
2023-12-15 00:00:00-05:00,366.1728721852565,371.7126157778218,365.60391698393937,370.04571533203125,78478200,0.0,0.0
2023-12-18 00:00:00-05:00,368.76805277005286,372.31148772069764,367.9994546004719,371.9621276855469,21802900,0.0,0.0
2023-12-19 00:00:00-05:00,370.80429249987293,372.571044921875,369.1573441688318,372.571044921875,20603700,0.0,0.0
2023-12-20 00:00:00-05:00,374.30780257624946,375.335900122209,369.8460523510907,369.9358825683594,26316700,0.0,0.0
2023-12-21 00:00:00-05:00,371.8723228294631,373.71891417440435,369.35698523508944,372.85052490234375,17708000,0.0,0.0
2023-12-22 00:00:00-05:00,372.99024765015866,374.4874789240863,372.02203687456887,373.8885803222656,17091100,0.0,0.0
2023-12-26 00:00:00-05:00,374.3078135865208,376.2442351123749,372.8105823321747,373.96844482421875,12673100,0.0,0.0
2023-12-27 00:00:00-05:00,373.00024365115473,374.3677100248155,372.12186308555545,373.3795471191406,14905400,0.0,0.0
2023-12-28 00:00:00-05:00,374.6771104896885,375.765094834835,373.46935252287403,374.5872802734375,14327000,0.0,0.0
2023-12-29 00:00:00-05:00,375.3059515362627,376.46381397826667,372.7906141037173,375.34588623046875,18723000,0.0,0.0
2024-01-02 00:00:00-05:00,373.1698959661365,375.2061389616597,366.09298669668647,370.1854248046875,25258600,0.0,0.0
2024-01-03 00:00:00-05:00,368.3288626720614,372.57101769476805,367.82978561056655,369.9159240722656,23083500,0.0,0.0
2024-01-04 00:00:00-05:00,369.9858054864596,372.4113127163569,366.49226602469497,367.2608337402344,20901500,0.0,0.0
2024-01-05 00:00:00-05:00,368.28894682056614,371.37323956305505,365.8235047921934,367.0711975097656,20987000,0.0,0.0
2024-01-08 00:00:00-05:00,368.6183170544667,374.50745093472887,368.32887428177384,373.9983825683594,23134000,0.0,0.0
2024-01-09 00:00:00-05:00,371.3233528625721,375.2959870745249,370.5048591096954,375.09637451171875,20830000,0.0,0.0
2024-01-10 00:00:00-05:00,375.6752656939541,383.460886198373,375.62537017186514,382.0634460449219,25514200,0.0,0.0
2024-01-11 00:00:00-05:00,385.28751028677937,389.95886449976416,379.677888715471,383.9200439453125,27850800,0.0,0.0
2024-01-12 00:00:00-05:00,384.7784497467122,387.9625640562595,383.94000388073795,387.7529602050781,21645700,0.0,0.0
2024-01-16 00:00:00-05:00,392.93337887988,393.3026910533624,386.9045190923955,389.54962158203125,27202300,0.0,0.0
2024-01-17 00:00:00-05:00,387.26385869456317,389.3899014499726,384.099696631118,388.7510986328125,22234100,0.0,0.0
2024-01-18 00:00:00-05:00,390.99694949779064,393.2627484791378,389.3998967465833,393.1429748535156,23392100,0.0,0.0
2024-01-19 00:00:00-05:00,395.0295107273816,397.93414306640625,392.77367251754663,397.93414306640625,29272000,0.0,0.0
2024-01-22 00:00:00-05:00,399.2816069973833,399.8805055719537,392.86348320587547,395.7781066894531,27016900,0.0,0.0
2024-01-23 00:00:00-05:00,395.0195167144755,398.642821261487,393.2028687962703,398.1636962890625,20525900,0.0,0.0
