,Date,Open,Close,Volume,Open_Close,MA20,OC-%-MA20,MaxOC_Prev10,MA20_Volume,Volume-%-MA20_Volume,Breakout
19,2023-03-27 00:00:00-04:00,159.0908109476066,157.4396209716797,52390300,-1.6511899759269113,0.38345206489844375,-530.6118357621114,3.670410769679904,67763210.0,-22.686218672344477,False
20,2023-03-28 00:00:00-04:00,157.13128131197888,156.81297302246094,45992200,-0.3183082895179439,0.34963219053618816,-191.0408990172768,3.670410769679904,67535470.0,-31.899193120296637,False
21,2023-03-29 00:00:00-04:00,158.5238364038753,159.91641235351562,51305700,1.3925759496403316,0.4948576909540094,181.40937790734537,3.670410769679904,67326805.0,-23.79602745147345,False
22,2023-03-30 00:00:00-04:00,160.67239072125042,161.49798583984375,49501700,0.825595118593327,0.46004366562609533,79.46016438890324,2.3176158328667213,67189985.0,-26.32577608106327,False
23,2023-03-31 00:00:00-04:00,161.5775296717217,164.0244598388672,68749800,2.4469301671454957,0.4336836421742646,464.2200740793124,2.4469301671454957,67090860.0,2.472676606023533,False
24,2023-04-03 00:00:00-04:00,163.39784400301394,165.28775024414062,56976200,1.8899062411266812,0.5261891478145969,259.16860866020573,2.4469301671454957,65561770.0,-13.095390804732697,False
25,2023-04-04 00:00:00-04:00,165.7154921523834,164.75064086914062,46278300,-0.9648512832427798,0.5823886546229744,-265.6713735035589,2.4469301671454957,65066585.0,-28.875474254565535,False
26,2023-04-05 00:00:00-04:00,163.86534120069717,162.89053344726562,51511700,-0.9748077534315485,0.5306643162261893,-283.6957420396906,2.4469301671454957,65281930.0,-21.09347870076758,False
27,2023-04-06 00:00:00-04:00,161.5675955168882,163.7857666015625,45390100,2.21817108467431,0.7892844975948193,181.03568376595842,2.4469301671454957,64859755.0,-30.018082862015127,False
28,2023-04-10 00:00:00-04:00,160.56297681334848,161.16973876953125,47716900,0.6067619561827655,0.904668980802785,-32.92994796347088,2.4469301671454957,63816980.0,-25.228520685247094,False
29,2023-04-11 00:00:00-04:00,161.48803207823502,159.94625854492188,47644200,-1.5417735333131475,0.6952862578278299,-321.7465850871065,2.4469301671454957,61976335.0,-23.125173503725254,False
30,2023-04-12 00:00:00-04:00,160.3640488170674,159.25,50133100,-1.1140488170674132,0.5744317058474578,-293.9392978707294,2.4469301671454957,60798195.0,-17.54179544310485,False
31,2023-04-13 00:00:00-04:00,160.77185745878992,164.6809844970703,68445600,3.9091270382803884,0.6803657437378888,474.56258993932846,3.9091270382803884,60362080.0,13.391718774435871,False
32,2023-04-14 00:00:00-04:00,163.71612147570508,164.3328399658203,49386500,0.6167184901152325,0.5276811297596552,16.873326585722605,3.9091270382803884,59023350.0,-16.327182377821657,False
33,2023-04-17 00:00:00-04:00,164.2134813381434,164.3527374267578,41516200,0.13925608861441674,0.5883573193047169,-76.33137482185474,3.9091270382803884,56151930.0,-26.064518174174957,False
34,2023-04-18 00:00:00-04:00,165.21813567008115,165.58616638183594,49923000,0.3680307117547841,0.4908780632491201,-25.026042247887357,3.9091270382803884,54966010.0,-9.174779104395608,False
35,2023-04-19 00:00:00-04:00,164.919704613956,166.739990234375,47720200,1.820285620419014,0.4844130851453201,275.771356356516,3.9091270382803884,53655105.0,-11.061212162384177,False
36,2023-04-20 00:00:00-04:00,165.2081733948195,165.76519775390625,52456400,0.5570243590867392,0.5853741231128581,-4.843016270579687,3.9091270382803884,52492835.0,-0.06940947274042257,False
37,2023-04-21 00:00:00-04:00,164.1736993693865,164.14385986328125,58337300,-0.029839506105247438,0.5789091502474847,-105.15443676999939,3.9091270382803884,52028595.0,12.125457164468886,False
38,2023-04-24 00:00:00-04:00,164.12395973185951,164.45220947265625,41949600,0.3282497407967355,0.5261906703912616,-37.617719342561195,3.9091270382803884,51166250.0,-18.013143429506755,False
39,2023-04-25 00:00:00-04:00,164.31294099423323,162.90048217773438,48714100,-1.4124588164988552,0.5381272283626644,-362.4767419400948,3.9091270382803884,50982440.0,-4.449257430597672,False
40,2023-04-26 00:00:00-04:00,162.19425303608213,162.89053344726562,45498800,0.6962804111834942,0.5888566633977362,18.242766782312835,3.9091270382803884,50957770.0,-10.71273330838457,False
41,2023-04-27 00:00:00-04:00,164.31294881528854,167.51585388183594,64902300,3.2029050665474017,0.6793731192430897,371.45007299020835,3.2029050665474017,51637600.0,25.688064511131422,False
42,2023-04-28 00:00:00-04:00,167.59544456427028,168.77911376953125,55209200,1.1836692052609692,0.6972768235764718,69.75599435381974,3.2029050665474017,51922975.0,6.329038349593797,False
43,2023-05-01 00:00:00-04:00,168.3812387686828,168.68959045410156,52472900,0.30835168541875646,0.5903478994901349,-47.767801717416084,3.2029050665474017,51109130.0,2.668349079704546,False
